Date,Open,High,Low,Close,Volume
2015-01-02,24.77868056866345,24.789803736396227,23.879983264314035,24.3204345703125,212818400
2015-01-05,24.089084032394183,24.16916607950061,23.448429352699723,23.635286331176758,257142000
2015-01-06,23.699794044154206,23.89777416479279,23.27491425227713,23.637508392333984,263188400
2015-01-07,23.84661177083636,24.069061513837287,23.7353868993359,23.96895980834961,160423600
2015-01-08,24.298184806966983,24.947737612647956,24.180285024201453,24.88990020751953,237458000
2015-01-09,25.063417158305384,25.192438442414282,24.51619088453962,24.916601181030273,214798000
2015-01-12,25.0478395502696,25.05451277070223,24.202531584719402,24.30263328552246,198603200
2015-01-13,24.7875794858885,25.0923363007838,24.227006777254314,24.518415451049805,268367600
2015-01-14,24.255921687880374,24.57847315641415,24.135798615535922,24.424983978271484,195826400
2015-01-15,24.46947727933876,24.482823723855358,23.72649578385613,23.762086868286133,240056000
2015-01-16,23.80880353290909,23.931151610561642,23.401719962345943,23.577455520629883,314053200
2015-01-20,23.988979392447472,24.240348687400143,23.690897552432435,24.184736251831055,199599600
2015-01-21,24.23590779065613,24.70527705787146,24.084641841546585,24.3693790435791,194303600
2015-01-22,24.52731077292478,25.018924534057916,24.407187700040755,25.003353118896484,215185600
2015-01-23,24.981106014205256,25.30365745231713,24.80981876719715,25.13237190246582,185859200
2015-01-26,25.301434862506042,25.439354322694612,25.09233324518674,25.159067153930664,222460000
2015-01-27,25.007798768198853,25.02114690634776,24.253694303322035,24.27816390991211,382274800
2015-01-28,26.1667658481308,26.27576745744223,25.65068244934082,25.65068244934082,585908400
2015-01-29,25.875351468493466,26.513782778484742,25.70628920539715,26.44927215576172,337745600
2015-01-30,26.338049188914013,26.693968428529715,25.99325141784945,26.062211990356445,334982000
2015-02-02,26.260195893258587,26.50933854820576,25.82196957705137,26.38921546936035,250956400
2015-02-03,26.360299414025214,26.491543971999686,26.16231924196249,26.393667221069336,207662800
2015-02-04,26.360292245507747,26.807416665129097,26.31802625493535,26.596088409423828,280598800
2015-02-05,26.80378792396723,26.850688237069605,26.63182635672692,26.78592300415039,168984800
2015-02-06,26.80378822297082,26.855154340636652,26.45316382281068,26.560361862182617,174826400
2015-02-09,26.475500508204682,26.76359175260287,26.44870056981302,26.736793518066406,155559200
2015-02-10,26.83728664158094,27.27947619347403,26.83505459157774,27.250442504882812,248034000
2015-02-11,27.41793298823511,27.89808774406307,27.35763527650538,27.8891544342041,294247200
2015-02-12,28.152684433347616,28.46981100726813,28.043254356409005,28.242015838623047,297898000
2015-02-13,28.42514466366385,28.42514466366385,28.061121186494265,28.38047981262207,217088800
2015-02-17,28.47204515109199,28.782472190621913,28.344748442965244,28.547977447509766,252609600
2015-02-18,28.503316057070155,28.7601432737405,28.46311699964475,28.74674415588379,179566800
2015-02-19,28.693137164079143,28.815968060168334,28.659639377741044,28.686437606811523,149449600
2015-02-20,28.72439764991122,28.920927047729492,28.597102677385532,28.920927047729492,195793600
2015-02-23,29.037073332618764,29.70258903503418,28.95667521095234,29.70258903503418,283896400
2015-02-24,29.68918473251233,29.836581831118046,29.293893752691638,29.517221450805664,276912400
2015-02-25,29.380987756716305,29.389922771844976,28.619439583213403,28.76236915588379,298846800
2015-02-26,28.762369079791174,29.226891041668456,28.27551639557092,29.126394271850586,365150000
2015-02-27,29.032601910852616,29.15990033954733,28.639546373296806,28.688678741455078,248059200
2015-03-02,28.8651075661031,29.095134843142628,28.652946915437873,28.829374313354492,192386800
2015-03-03,28.80033970757226,28.925402665724054,28.60604230471284,28.88966941833496,151265200
2015-03-04,28.831601688914912,28.934330502130326,28.657406390236957,28.70653533935547,126665200
2015-03-05,28.715472771397522,28.75343806710463,28.085688798004263,28.230852127075195,226068400
2015-03-06,28.67526598964597,28.89189406079968,28.19734670726342,28.273277282714844,291368400
2015-03-09,28.577009471918817,28.936568873655904,27.929358864959124,28.39388084411621,354114000
2015-03-10,28.230849059936954,28.41174391123923,27.647963757013223,27.80652618408203,275426400
2015-03-11,27.860130720009767,27.864596524336754,27.270545725249434,27.299577713012695,275756000
2015-03-12,27.315202246928813,27.89362170240178,27.163339388335004,27.793123245239258,193450800
2015-03-13,27.78196316508045,28.005290840517024,27.375506863940092,27.60106658935547,207309200
2015-03-16,27.665828455442682,27.904788970947266,27.440268757456078,27.904788970947266,143497200
2015-03-17,28.11695239857852,28.434077263061518,28.061120484246096,28.371545791625977,204092400
2015-03-18,28.36261645709141,28.845005082401027,28.22192062663696,28.690908432006836,261083600
2015-03-19,28.753444783827838,28.865108647066005,28.451952693855855,28.474285125732422,183238000
2015-03-20,28.641770616408408,28.675268400244406,27.95168900771129,28.11695098876953,274780400
2015-03-23,28.38941670651046,28.552444966857443,28.25541872876409,28.409515380859375,150838800
2015-03-24,28.413981704634534,28.594874877800912,28.264350862901242,28.293384552001953,131369200
2015-03-25,28.25988499182182,28.322416469959414,27.554168701171875,27.554168701171875,206620800
2015-03-26,27.415703290541437,27.88915682669982,27.379970048040168,27.746227264404297,190291600
2015-03-27,27.81993327678158,27.848965266226173,27.449210157386986,27.5251407623291,158184800
2015-03-30,27.703801727530387,28.228621479125927,27.692634661044366,28.221921920776367,188398800
2015-03-31,28.159386934583193,28.248718349198064,27.773030994367268,27.788663864135742,168362400
2015-04-01,27.8757612953761,27.942760281749532,27.491637408392435,27.748464584350586,162485600
2015-04-02,27.92266152159494,28.041024927702686,27.735067075051738,27.9874267578125,128880400
2015-04-06,27.79759937776402,28.47651579721537,27.766333635750584,28.44078254699707,148776000
2015-04-07,28.505544959128052,28.612741291445364,28.13482189606946,28.141521453857422,140049200
2015-04-08,28.105783463961995,28.228614348861864,27.9092557519769,28.049951553344727,149316800
2015-04-09,28.105788441342266,28.26881839891246,27.840029658360844,28.26435089111328,129936000
2015-04-10,28.128121549163314,28.40951491239349,27.974026603464083,28.38494873046875,160752000
2015-04-13,28.66857415662502,28.713242420297313,28.27551865336339,28.329116821289062,145460400
2015-04-14,28.36261416455353,28.427379393486362,28.119187821464017,28.20628547668457,102098400
2015-04-15,28.2308521354946,28.391646629805887,28.141520724973926,28.3134822845459,115881600
2015-04-16,28.20181226885756,28.38494085357009,28.163846981456626,28.17724609375,113476000
2015-04-17,28.03878931074127,28.170551816596443,27.79536126738247,27.860126495361328,207828000
2015-04-20,28.043255739378658,28.612740281366165,27.9539243296978,28.496610641479492,188217200
2015-04-21,28.608274497684626,28.630605218971876,28.288914173119178,28.342514038085938,129740400
2015-04-22,28.360383664610687,28.780239120097384,28.210754517075305,28.724407196044922,150618000
2015-04-23,28.65294827583227,29.126401970243215,28.617215021387107,28.958906173706055,183083600
2015-04-24,29.142025503013585,29.173291236876665,28.860630490536455,29.095125198364258,178103600
2015-04-27,29.548489560421793,29.731619923253344,29.289428591996405,29.624420166015625,387816800
2015-04-28,30.028649294371498,30.046512514711317,28.936576786641215,29.157669067382812,475696000
2015-04-29,29.068327463404046,29.387684364144356,28.652937902074694,28.72886848449707,253544400
2015-04-30,28.728876111499925,28.728876111499925,27.822166165703564,27.949462890625,332781600
2015-05-01,28.16162538798553,29.06163753839043,27.982964232796686,28.79810905456543,234050400
2015-05-04,28.92093232774315,29.159894562599675,28.644004799142163,28.74226951599121,203953200
2015-05-05,28.61944546883102,28.686444465235194,28.090159871888012,28.094627380371094,197085600
2015-05-06,28.264356492603415,28.30678930583008,27.549708450053586,27.91819953918457,288564000
2015-05-07,27.980990529252118,28.274773039026737,27.812795101973443,28.090879440307617,175763600
2015-05-08,28.40932319194235,28.620128631591797,28.28149476195688,28.620128631591797,222201600
2015-05-11,28.568551017874455,28.606674900327775,28.173851975081664,28.32859230041504,168143200
2015-05-12,28.167119374440933,28.454172550026936,27.992196452503954,28.227670669555664,192640000
2015-05-13,28.290471508006025,28.523702708268758,28.227678821583822,28.259075164794922,138776800
2015-05-14,28.57303815415217,28.918397903442383,28.516973015362268,28.918397903442383,180814000
2015-05-15,28.94530579997525,29.039494803970687,28.752441623619692,28.878026962280273,152832000
2015-05-18,28.790563131275007,29.31533186262448,28.786076963279395,29.196474075317383,203531600
2015-05-19,29.30860753376486,29.351217579534275,29.073133306369215,29.169567108154297,178532800
2015-05-20,29.153868981835398,29.373643343707954,29.005856210353336,29.16732406616211,145819600
2015-05-21,29.169565528768555,29.519411369068177,29.115741775667175,29.465587615966797,158921600
2015-05-22,29.51268962700429,29.819925484214373,29.467834779633826,29.723491668701172,182384000
2015-05-26,29.736948146420776,29.806468364377803,28.95651902510816,29.068649291992188,282790400
2015-05-27,29.23012019454992,29.660700053598696,29.165086138638944,29.61136245727539,183332800
2015-05-28,29.57099988109797,29.59118251180284,29.400563074126527,29.553058624267578,122933200
2015-05-29,29.429704428959123,29.479042012667847,29.131437553608613,29.216657638549805,203538000
2015-06-01,29.21665878592011,29.465588087337622,29.165079827087666,29.274965286254883,128451200
2015-06-02,29.12247766462534,29.30188680444473,29.001378462865464,29.14490509033203,134670400
2015-06-03,29.301873442504082,29.364666099515095,29.131433297522904,29.180770874023438,123934000
2015-06-04,29.059681144123864,29.283941683817417,28.909426993162494,29.010343551635742,153800400
2015-06-05,29.041737082156455,29.08434712808918,28.786080228504034,28.85111427307129,142507200
2015-06-08,28.907184129737455,28.976707776122268,28.442966560956766,28.660499572753906,210699200
2015-06-09,28.41381136401914,28.723292021999566,28.171611267260324,28.575279235839844,224301600
2015-06-10,28.687408793181845,29.005858359639028,28.671710623313455,28.902700424194336,156349200
2015-06-11,28.969978471439347,29.19423903897281,28.81299675855486,28.837665557861328,141563600
2015-06-12,28.74796135646813,28.779357697578135,28.505759544214744,28.519214630126953,147544800
2015-06-15,28.279250747543088,28.534907599105466,28.191789283112378,28.463144302368164,175955600
2015-06-16,28.487810319587197,28.671703856489906,28.339799283041987,28.615638732910156,125976400
2015-06-17,28.642559387177993,28.67844018756124,28.422783282555987,28.548370361328125,131672400
2015-06-18,28.532670199607754,28.774870290470037,28.530427115061457,28.678438186645508,141628800
2015-06-19,28.640309613792592,28.66497840684529,28.3465288923111,28.391380310058594,218867600
2015-06-22,28.590973710783715,28.718802140958196,28.49902778569709,28.61788558959961,136157200
2015-06-23,28.588732211470873,28.617885463497288,28.454174528956322,28.48781394958496,121075600
2015-06-24,28.52817999471631,29.109015620040665,28.507997369571378,28.73001480102539,221123600
2015-06-25,28.898220021114454,28.974467801125307,28.593225479125977,28.593225479125977,127752400
2015-06-26,28.631341401831552,28.703104702860742,28.37120007721526,28.42502212524414,176267200
2015-06-29,28.135730286395443,28.362233936172537,27.915955890786737,27.927167892456055,196645600
2015-06-30,28.160397958404925,28.283741948637296,28.001173168905485,28.12900161743164,177482800
2015-07-01,28.458659147651748,28.46762977339563,28.254581261665244,28.391380310058594,120955200
2015-07-02,28.353263812209992,28.411572039232745,28.205251015376632,28.355506896972656,108844000
2015-07-06,28.01911268096107,28.308408985622616,27.998928342464044,28.25682830810547,112241600
2015-07-07,28.232158780663585,28.290466999179422,27.75672582771158,28.187307357788086,187787200
2015-07-08,27.915954057721272,27.951834856068285,27.480888042572847,27.48761558532715,243046400
2015-07-09,27.774670367335418,27.821764880218186,26.73634457726911,26.926965713500977,314380000
2015-07-10,27.346325179179793,27.774661832909658,27.182614265772266,27.646833419799805,245418000
2015-07-13,28.039296802418413,28.20300775972198,27.88007201434083,28.18058204650879,165762000
2015-07-14,28.26580276586806,28.339809165433373,28.041542193347023,28.169370651245117,127072400
2015-07-15,28.19402958850988,28.51472216347197,28.162633256217518,28.440715789794922,134596800
2015-07-16,28.647045148045464,28.833183545449785,28.55958366135526,28.819725036621094,144889600
2015-07-17,28.94755010941288,29.068649291992188,28.774868540267114,29.068649291992188,184658800
2015-07-20,29.371388485252584,29.819909340585824,29.31083721163868,29.61807632446289,235600800
2015-07-21,29.793011914147154,29.808708371380416,29.225633063478252,29.322063446044922,307025600
2015-07-22,27.35754306093514,28.14469804304387,27.35754306093514,28.081905364990234,461802400
2015-07-23,28.301676544929254,28.50126826806808,28.046019692572283,28.06844711303711,203998000
2015-07-24,28.10432659122713,28.198515593273896,27.785877082799374,27.920433044433594,168649200
2015-07-27,27.60423210809461,27.720848559969454,27.386700797391303,27.532468795776367,177822000
2015-07-28,27.669261932373047,27.788121443431375,27.483127003865018,27.669261932373047,134472400
2015-07-29,27.61768869423219,27.696179549140552,27.420338303637084,27.581806182861328,148046800
2015-07-30,27.431548663701914,27.48761379763778,27.29474960002063,27.44276237487793,134513200
2015-07-31,27.494334533748443,27.50330515827416,27.115335485624,27.202796936035156,171540000
